filename,width,height,class,xmin,ymin,xmax,ymax
004881.jpg,1920,1080,car,633,245,676,282
004881.jpg,1920,1080,truck,882,237,1040,401
004881.jpg,1920,1080,bus,430,825,831,1080
004881.jpg,1920,1080,car,738,253,785,288
004882.jpg,1920,1080,truck,1173,331,1433,607
004882.jpg,1920,1080,car,1555,875,1841,1069
004882.jpg,1920,1080,car,896,917,1196,1080
004882.jpg,1920,1080,car,637,509,759,612
004882.jpg,1920,1080,car,862,394,962,460
004882.jpg,1920,1080,car,401,515,526,622
004882.jpg,1920,1080,car,656,256,713,304
004882.jpg,1920,1080,truck,607,149,682,242
004882.jpg,1920,1080,car,400,358,487,420
004882.jpg,1920,1080,car,470,264,536,313
004882.jpg,1920,1080,car,346,248,401,287
004882.jpg,1920,1080,car,432,223,474,256
004882.jpg,1920,1080,car,343,216,384,248
004882.jpg,1920,1080,car,393,185,428,214
004883.jpg,1920,1080,car,1088,571,1247,682
004883.jpg,1920,1080,car,769,335,860,406
004883.jpg,1920,1080,car,348,258,405,298
004883.jpg,1920,1080,car,737,263,788,301
004883.jpg,1920,1080,car,440,235,488,275
004883.jpg,1920,1080,car,585,225,639,263
004883.jpg,1920,1080,car,407,202,449,230
004883.jpg,1920,1080,car,331,179,354,203
004883.jpg,1920,1080,truck,468,141,510,193
004883.jpg,1920,1080,truck,859,231,998,384
004883.jpg,1920,1080,truck,1149,360,1431,644
004884.jpg,1920,1080,car,678,585,821,700
004884.jpg,1920,1080,car,712,231,757,279
004884.jpg,1920,1080,car,379,295,445,363
004884.jpg,1920,1080,car,458,263,514,308
004884.jpg,1920,1080,car,420,221,463,253
004884.jpg,1920,1080,car,349,206,389,236
004884.jpg,1920,1080,car,339,189,374,217
004884.jpg,1920,1080,car,394,186,427,211
004885.jpg,1920,1080,car,944,424,1059,517
004885.jpg,1920,1080,car,763,735,970,934
004885.jpg,1920,1080,car,384,371,473,446
004885.jpg,1920,1080,car,504,301,575,360
004885.jpg,1920,1080,car,750,259,805,300
004885.jpg,1920,1080,car,403,198,442,227
004885.jpg,1920,1080,car,336,192,366,216
004885.jpg,1920,1080,truck,351,225,451,359
004885.jpg,1920,1080,car,391,181,424,210
004886.jpg,1920,1080,car,778,276,854,327
004886.jpg,1920,1080,car,343,265,404,309
004886.jpg,1920,1080,car,424,215,465,248
004886.jpg,1920,1080,car,348,202,386,234
004886.jpg,1920,1080,car,397,186,430,212
004886.jpg,1920,1080,car,329,167,359,206
004886.jpg,1920,1080,car,373,176,402,199
004886.jpg,1920,1080,truck,313,154,342,196
004887.jpg,1920,1080,car,775,704,984,898
004887.jpg,1920,1080,bus,1749,626,1920,989
004887.jpg,1920,1080,car,495,606,648,741
004887.jpg,1920,1080,car,584,468,706,569
004887.jpg,1920,1080,car,545,364,652,445
004887.jpg,1920,1080,car,380,382,467,445
004887.jpg,1920,1080,car,472,279,534,325
004887.jpg,1920,1080,car,450,252,502,289
004887.jpg,1920,1080,car,445,224,489,269
004887.jpg,1920,1080,car,359,243,407,284
004887.jpg,1920,1080,car,336,216,378,244
004887.jpg,1920,1080,car,414,207,451,237
004887.jpg,1920,1080,car,339,188,370,219
004887.jpg,1920,1080,bus,426,147,468,181
004888.jpg,1920,1080,truck,1096,328,1321,553
004888.jpg,1920,1080,truck,915,260,1081,430
004888.jpg,1920,1080,car,808,364,899,424
004888.jpg,1920,1080,car,807,757,1015,950
004888.jpg,1920,1080,truck,322,146,371,209
004888.jpg,1920,1080,car,397,189,433,218
004888.jpg,1920,1080,bus,457,148,497,187
004888.jpg,1920,1080,chemical_vehicle,518,142,572,203
004889.jpg,1920,1080,car,412,482,529,574
004889.jpg,1920,1080,car,557,388,649,478
004889.jpg,1920,1080,car,404,341,482,400
004889.jpg,1920,1080,bus,424,182,495,270
004889.jpg,1920,1080,truck,337,188,409,290
004889.jpg,1920,1080,car,351,157,380,190
004889.jpg,1920,1080,car,549,183,583,204
004890.jpg,1920,1080,car,1682,748,1920,927
004890.jpg,1920,1080,car,1011,474,1137,565
004890.jpg,1920,1080,car,686,278,752,325
004890.jpg,1920,1080,truck,549,152,606,215
004890.jpg,1920,1080,chemical_vehicle,456,136,505,191
004890.jpg,1920,1080,car,424,215,468,249
004890.jpg,1920,1080,car,342,209,380,236
004890.jpg,1920,1080,car,389,191,420,213
004890.jpg,1920,1080,car,613,235,656,275
004890.jpg,1920,1080,car,375,177,403,199
004890.jpg,1920,1080,truck,301,138,346,198
004891.jpg,1920,1080,car,625,469,744,569
004891.jpg,1920,1080,truck,363,290,511,515
004891.jpg,1920,1080,truck,350,228,462,361
004891.jpg,1920,1080,car,512,308,585,366
004891.jpg,1920,1080,car,687,236,740,274
004891.jpg,1920,1080,car,428,233,484,277
004891.jpg,1920,1080,truck,490,140,533,196
004891.jpg,1920,1080,car,392,189,427,209
004891.jpg,1920,1080,car,294,209,325,239
004891.jpg,1920,1080,car,332,184,365,207
004891.jpg,1920,1080,car,362,177,390,198
004891.jpg,1920,1080,car,359,212,400,240
004892.jpg,1920,1080,car,506,749,706,952
004892.jpg,1920,1080,car,645,512,772,612
004892.jpg,1920,1080,car,982,374,1081,448
004892.jpg,1920,1080,car,538,360,625,432
004892.jpg,1920,1080,car,511,308,588,372
004892.jpg,1920,1080,truck,347,200,458,375
004892.jpg,1920,1080,car,282,244,324,277
004892.jpg,1920,1080,car,477,269,536,310
004892.jpg,1920,1080,car,444,240,487,289
004893.jpg,1920,1080,car,1201,632,1369,748
004893.jpg,1920,1080,car,855,835,1067,1019
004893.jpg,1920,1080,car,692,586,849,738
004893.jpg,1920,1080,car,640,494,766,600
004893.jpg,1920,1080,bus,425,494,597,728
004893.jpg,1920,1080,car,391,483,497,583
004893.jpg,1920,1080,car,544,363,633,438
004893.jpg,1920,1080,car,389,379,476,446
004893.jpg,1920,1080,car,500,332,575,386
004893.jpg,1920,1080,car,487,301,561,353
004893.jpg,1920,1080,car,681,264,742,314
004893.jpg,1920,1080,truck,580,158,646,229
004893.jpg,1920,1080,car,446,250,498,289
004893.jpg,1920,1080,car,440,234,490,268
004893.jpg,1920,1080,car,353,245,402,283
004893.jpg,1920,1080,car,344,232,389,265
004893.jpg,1920,1080,truck,317,134,372,201
004893.jpg,1920,1080,car,401,194,437,222
004894.jpg,1920,1080,bus,843,253,984,380
004894.jpg,1920,1080,truck,392,502,868,1080
004894.jpg,1920,1080,car,682,543,797,648
004894.jpg,1920,1080,car,563,398,655,476
004894.jpg,1920,1080,car,723,312,795,358
004894.jpg,1920,1080,car,504,333,579,390
004894.jpg,1920,1080,car,403,373,491,437
004894.jpg,1920,1080,car,373,303,440,350
004894.jpg,1920,1080,car,400,268,466,310
004894.jpg,1920,1080,car,457,246,504,288
004894.jpg,1920,1080,car,591,220,631,252
004894.jpg,1920,1080,car,660,259,715,308
004894.jpg,1920,1080,car,611,205,645,233
004894.jpg,1920,1080,car,441,225,484,262
004894.jpg,1920,1080,car,351,231,400,271
004894.jpg,1920,1080,car,400,187,447,236
004894.jpg,1920,1080,car,324,161,362,203
004894.jpg,1920,1080,car,331,201,368,234
004894.jpg,1920,1080,chemical_vehicle,488,137,537,197
004895.jpg,1920,1080,car,899,411,1006,498
004895.jpg,1920,1080,bus,336,191,398,274
004895.jpg,1920,1080,car,437,228,489,272
004895.jpg,1920,1080,car,420,215,462,254
004895.jpg,1920,1080,car,404,187,434,216
004896.jpg,1920,1080,car,1199,494,1328,575
004896.jpg,1920,1080,car,996,494,1130,602
004896.jpg,1920,1080,car,447,612,603,748
004896.jpg,1920,1080,car,898,339,983,398
004896.jpg,1920,1080,car,717,303,803,362
004896.jpg,1920,1080,car,504,330,583,385
004896.jpg,1920,1080,car,483,277,548,332
004896.jpg,1920,1080,car,376,311,446,374
004896.jpg,1920,1080,truck,604,177,654,239
004896.jpg,1920,1080,car,401,200,433,231
004896.jpg,1920,1080,car,348,198,382,229
004896.jpg,1920,1080,car,379,177,407,197
004897.jpg,1920,1080,car,1100,413,1215,517
004897.jpg,1920,1080,car,1610,730,1832,895
004897.jpg,1920,1080,car,618,491,749,619
004897.jpg,1920,1080,car,394,368,481,446
004897.jpg,1920,1080,car,416,283,487,344
004897.jpg,1920,1080,car,485,275,544,327
004897.jpg,1920,1080,car,443,253,496,298
004897.jpg,1920,1080,car,418,210,463,249
004897.jpg,1920,1080,car,399,186,436,213
004897.jpg,1920,1080,truck,324,157,375,223
004898.jpg,1920,1080,truck,773,202,870,330
004898.jpg,1920,1080,car,1426,616,1623,767
004898.jpg,1920,1080,car,866,386,970,460
004898.jpg,1920,1080,car,397,431,504,508
004898.jpg,1920,1080,car,639,246,690,291
004898.jpg,1920,1080,car,488,320,565,381
004898.jpg,1920,1080,car,394,198,429,228
004898.jpg,1920,1080,bus,325,156,365,211
004899.jpg,1920,1080,car,1080,409,1196,498
004899.jpg,1920,1080,car,849,394,950,461
004899.jpg,1920,1080,car,765,337,843,389
004899.jpg,1920,1080,car,700,246,749,282
004899.jpg,1920,1080,car,583,221,628,254
004899.jpg,1920,1080,car,522,365,618,451
004899.jpg,1920,1080,car,510,315,582,376
004899.jpg,1920,1080,car,438,235,485,267
004899.jpg,1920,1080,car,361,232,413,276
004899.jpg,1920,1080,car,353,216,396,251
004899.jpg,1920,1080,car,400,190,431,219
004899.jpg,1920,1080,car,335,179,364,205
004899.jpg,1920,1080,car,530,194,564,220
004900.jpg,1920,1080,truck,1341,522,1564,697
004900.jpg,1920,1080,car,526,500,644,600
004900.jpg,1920,1080,car,582,419,688,494
004900.jpg,1920,1080,car,493,312,564,374
004900.jpg,1920,1080,car,666,265,722,306
004900.jpg,1920,1080,car,347,245,395,280
004900.jpg,1920,1080,car,591,215,626,245
004900.jpg,1920,1080,car,336,184,367,206
004900.jpg,1920,1080,car,382,188,413,213
004901.jpg,1920,1080,car,1184,595,1351,726
004901.jpg,1920,1080,car,960,980,1218,1080
004901.jpg,1920,1080,car,451,534,588,658
004901.jpg,1920,1080,car,580,458,691,541
004901.jpg,1920,1080,car,891,414,987,483
004901.jpg,1920,1080,car,1000,375,1093,448
004901.jpg,1920,1080,car,393,365,495,450
004901.jpg,1920,1080,car,452,263,512,308
004901.jpg,1920,1080,truck,503,141,544,199
004901.jpg,1920,1080,truck,544,147,583,212
004901.jpg,1920,1080,truck,586,152,636,228
004901.jpg,1920,1080,car,384,185,413,209
004901.jpg,1920,1080,car,359,174,385,195
004901.jpg,1920,1080,car,321,174,348,202
004902.jpg,1920,1080,truck,645,164,723,260
004902.jpg,1920,1080,truck,684,194,763,282
004902.jpg,1920,1080,car,749,306,829,367
004902.jpg,1920,1080,car,1471,828,1706,987
004902.jpg,1920,1080,car,539,376,640,468
004902.jpg,1920,1080,car,486,308,558,361
004902.jpg,1920,1080,car,379,345,454,410
004902.jpg,1920,1080,car,360,282,423,328
004902.jpg,1920,1080,car,454,256,506,294
004902.jpg,1920,1080,car,362,240,417,287
004902.jpg,1920,1080,car,420,212,463,250
004902.jpg,1920,1080,car,352,211,397,255
004903.jpg,1920,1080,car,580,467,699,567
004903.jpg,1920,1080,car,408,363,496,431
004903.jpg,1920,1080,car,485,284,549,329
004903.jpg,1920,1080,car,376,294,441,344
004903.jpg,1920,1080,car,394,203,434,235
004903.jpg,1920,1080,car,535,180,564,203
004903.jpg,1920,1080,car,339,186,368,207
004903.jpg,1920,1080,truck,468,136,514,190
004904.jpg,1920,1080,truck,817,239,919,353
004904.jpg,1920,1080,truck,755,211,829,298
004904.jpg,1920,1080,car,1648,882,1918,1080
004904.jpg,1920,1080,car,622,754,808,919
004904.jpg,1920,1080,car,660,530,792,648
004904.jpg,1920,1080,car,579,410,673,485
004904.jpg,1920,1080,car,394,468,510,568
004904.jpg,1920,1080,car,404,406,495,481
004904.jpg,1920,1080,car,507,303,573,361
004904.jpg,1920,1080,car,626,233,679,284
004904.jpg,1920,1080,car,605,201,642,236
004904.jpg,1920,1080,car,485,274,544,323
004904.jpg,1920,1080,bus,355,229,444,335
004904.jpg,1920,1080,car,407,204,442,232
004904.jpg,1920,1080,car,528,179,561,203
004904.jpg,1920,1080,car,340,204,373,231
004905.jpg,1920,1080,car,729,702,911,860
004905.jpg,1920,1080,car,988,1022,1195,1080
004905.jpg,1920,1080,car,392,413,495,498
004905.jpg,1920,1080,car,851,369,952,448
004905.jpg,1920,1080,car,331,180,353,202
004905.jpg,1920,1080,car,494,170,517,191
004906.jpg,1920,1080,truck,1371,449,1882,849
004906.jpg,1920,1080,car,821,365,910,423
004906.jpg,1920,1080,car,633,238,682,287
004906.jpg,1920,1080,truck,336,189,414,283
004906.jpg,1920,1080,car,425,211,464,237
004906.jpg,1920,1080,car,1044,1028,1243,1080
004907.jpg,1920,1080,truck,384,342,585,634
004907.jpg,1920,1080,car,532,342,598,401
004907.jpg,1920,1080,car,496,301,569,356
004907.jpg,1920,1080,car,677,274,741,327
004907.jpg,1920,1080,car,553,189,586,217
004907.jpg,1920,1080,truck,527,162,582,202
004907.jpg,1920,1080,car,452,252,511,299
004907.jpg,1920,1080,truck,343,214,443,347
004907.jpg,1920,1080,car,408,204,446,231
004907.jpg,1920,1080,truck,374,128,427,169
004908.jpg,1920,1080,car,1501,804,1740,980
004908.jpg,1920,1080,car,542,422,646,499
004908.jpg,1920,1080,car,554,377,648,443
004908.jpg,1920,1080,car,508,324,579,375
004908.jpg,1920,1080,car,478,273,544,331
004908.jpg,1920,1080,bus,367,284,486,447
004908.jpg,1920,1080,car,461,257,508,298
004908.jpg,1920,1080,car,365,252,416,287
004908.jpg,1920,1080,car,348,228,398,272
004908.jpg,1920,1080,car,439,227,481,271
004908.jpg,1920,1080,car,417,205,457,235
004908.jpg,1920,1080,car,351,194,387,220
004908.jpg,1920,1080,car,391,187,424,211
004908.jpg,1920,1080,car,359,172,384,194
004909.jpg,1920,1080,truck,846,235,982,378
004909.jpg,1920,1080,car,749,649,924,822
004909.jpg,1920,1080,car,410,426,524,517
004909.jpg,1920,1080,car,526,364,609,430
004909.jpg,1920,1080,car,605,199,633,231
004909.jpg,1920,1080,car,465,290,537,344
004909.jpg,1920,1080,car,441,251,496,290
004909.jpg,1920,1080,car,340,229,396,272
004909.jpg,1920,1080,car,417,216,463,247
004909.jpg,1920,1080,car,359,200,396,230
004909.jpg,1920,1080,truck,320,145,367,207
004909.jpg,1920,1080,car,389,186,422,210
004910.jpg,1920,1080,truck,1041,312,1271,537
004910.jpg,1920,1080,bus,441,615,745,1037
004910.jpg,1920,1080,truck,355,276,481,420
004910.jpg,1920,1080,car,532,346,625,426
004910.jpg,1920,1080,car,465,263,519,314
004910.jpg,1920,1080,car,657,257,716,301
004910.jpg,1920,1080,car,437,244,487,280
004910.jpg,1920,1080,car,429,222,478,260
004910.jpg,1920,1080,car,377,193,406,217
004910.jpg,1920,1080,car,336,191,365,215
004910.jpg,1920,1080,car,311,174,341,195
004911.jpg,1920,1080,car,652,567,803,685
004911.jpg,1920,1080,car,581,394,673,471
004911.jpg,1920,1080,car,436,315,510,378
004911.jpg,1920,1080,chemical_vehicle,688,174,778,286
004911.jpg,1920,1080,car,442,240,496,285
004911.jpg,1920,1080,car,379,209,421,247
004911.jpg,1920,1080,car,410,200,451,233
004911.jpg,1920,1080,truck,307,195,389,305
004911.jpg,1920,1080,car,332,178,359,203
004911.jpg,1920,1080,car,365,173,390,192
004912.jpg,1920,1080,car,1280,686,1464,811
004912.jpg,1920,1080,car,525,704,685,853
004912.jpg,1920,1080,car,918,439,1047,524
004912.jpg,1920,1080,truck,992,280,1181,486
004912.jpg,1920,1080,truck,246,259,368,459
004912.jpg,1920,1080,car,394,272,458,320
004912.jpg,1920,1080,car,675,257,736,303
004912.jpg,1920,1080,car,589,223,630,253
004912.jpg,1920,1080,car,433,217,473,262
004912.jpg,1920,1080,car,385,184,417,208
004913.jpg,1920,1080,car,774,320,848,371
004913.jpg,1920,1080,car,674,271,738,319
004913.jpg,1920,1080,car,627,238,677,278
004913.jpg,1920,1080,car,519,384,611,452
004913.jpg,1920,1080,car,465,299,538,359
004913.jpg,1920,1080,car,417,258,481,305
004913.jpg,1920,1080,truck,248,254,368,458
004913.jpg,1920,1080,truck,644,169,715,254
004913.jpg,1920,1080,truck,568,165,619,231
004913.jpg,1920,1080,car,606,224,643,261
004913.jpg,1920,1080,car,396,190,432,218
004913.jpg,1920,1080,car,502,174,530,197
004913.jpg,1920,1080,truck,317,145,370,207
004914.jpg,1920,1080,bus,1678,601,1920,983
004914.jpg,1920,1080,car,733,708,914,876
004914.jpg,1920,1080,truck,393,302,553,516
004914.jpg,1920,1080,truck,534,256,671,441
004914.jpg,1920,1080,truck,244,255,365,457
004914.jpg,1920,1080,truck,356,223,456,368
004914.jpg,1920,1080,car,468,255,522,299
004914.jpg,1920,1080,truck,490,143,531,191
004914.jpg,1920,1080,car,582,221,618,250
004914.jpg,1920,1080,car,455,236,510,275
004914.jpg,1920,1080,car,437,223,477,255
004914.jpg,1920,1080,car,422,209,460,239
004914.jpg,1920,1080,car,457,236,507,280
004915.jpg,1920,1080,car,775,709,964,863
004915.jpg,1920,1080,car,1445,772,1675,949
004915.jpg,1920,1080,car,606,474,733,586
004915.jpg,1920,1080,car,551,394,651,487
004915.jpg,1920,1080,car,536,345,619,424
004915.jpg,1920,1080,car,500,339,575,399
004915.jpg,1920,1080,car,500,313,576,371
004915.jpg,1920,1080,car,412,362,492,439
004915.jpg,1920,1080,car,383,323,456,381
004915.jpg,1920,1080,car,368,297,430,352
004915.jpg,1920,1080,car,368,270,423,324
004915.jpg,1920,1080,car,456,258,502,297
004915.jpg,1920,1080,car,449,235,491,278
004915.jpg,1920,1080,car,355,228,396,262
004915.jpg,1920,1080,car,420,213,457,241
004915.jpg,1920,1080,truck,247,257,360,457
004915.jpg,1920,1080,truck,673,170,754,272
004915.jpg,1920,1080,truck,842,243,956,373
004915.jpg,1920,1080,truck,390,530,685,908
004915.jpg,1920,1080,car,430,504,525,581
004916.jpg,1920,1080,car,956,991,1184,1080
004916.jpg,1920,1080,car,452,982,696,1080
004916.jpg,1920,1080,car,759,797,975,972
004916.jpg,1920,1080,car,451,728,637,891
004916.jpg,1920,1080,car,623,524,745,623
004916.jpg,1920,1080,car,910,409,1020,494
004916.jpg,1920,1080,car,580,408,668,476
004916.jpg,1920,1080,car,434,449,538,530
004916.jpg,1920,1080,car,398,339,471,394
004916.jpg,1920,1080,car,516,322,590,380
004916.jpg,1920,1080,car,725,257,785,299
004916.jpg,1920,1080,car,606,228,653,262
004916.jpg,1920,1080,car,479,284,541,328
004916.jpg,1920,1080,car,384,313,453,359
004916.jpg,1920,1080,car,476,254,533,296
004916.jpg,1920,1080,car,373,279,427,323
004916.jpg,1920,1080,car,444,236,492,272
004916.jpg,1920,1080,truck,341,186,411,273
004916.jpg,1920,1080,truck,244,270,363,458
004916.jpg,1920,1080,truck,308,147,347,197
004917.jpg,1920,1080,truck,1015,294,1222,505
004917.jpg,1920,1080,truck,1545,505,1914,953
004917.jpg,1920,1080,truck,758,186,860,325
004917.jpg,1920,1080,truck,486,138,528,190
004917.jpg,1920,1080,chemical_vehicle,385,313,544,527
004917.jpg,1920,1080,truck,369,237,477,349
004917.jpg,1920,1080,truck,241,252,358,452
004917.jpg,1920,1080,car,718,653,870,785
004917.jpg,1920,1080,car,630,462,741,549
004917.jpg,1920,1080,car,628,238,676,278
004917.jpg,1920,1080,car,546,366,622,428
004917.jpg,1920,1080,car,507,321,577,383
004917.jpg,1920,1080,car,474,274,545,333
004917.jpg,1920,1080,car,459,247,514,287
004917.jpg,1920,1080,car,446,224,495,263
004917.jpg,1920,1080,car,373,182,404,211
004918.jpg,1920,1080,car,638,738,821,891
004918.jpg,1920,1080,car,977,976,1252,1080
004918.jpg,1920,1080,car,671,580,814,700
004918.jpg,1920,1080,car,583,433,689,527
004918.jpg,1920,1080,car,721,300,787,347
004918.jpg,1920,1080,car,701,241,746,275
004918.jpg,1920,1080,car,414,451,525,536
004918.jpg,1920,1080,car,528,386,624,470
004918.jpg,1920,1080,car,428,369,509,433
004918.jpg,1920,1080,car,510,312,592,375
004918.jpg,1920,1080,car,494,292,564,338
004918.jpg,1920,1080,car,472,265,539,316
004918.jpg,1920,1080,car,374,297,445,361
004918.jpg,1920,1080,car,368,262,434,312
004918.jpg,1920,1080,car,358,232,404,266
004918.jpg,1920,1080,car,421,220,462,254
004918.jpg,1920,1080,truck,456,141,500,179
004918.jpg,1920,1080,truck,319,144,370,216
004918.jpg,1920,1080,truck,239,256,366,461
004918.jpg,1920,1080,car,402,193,438,224
004919.jpg,1920,1080,car,628,917,865,1080
004919.jpg,1920,1080,car,507,731,686,889
004919.jpg,1920,1080,car,1336,585,1507,694
004919.jpg,1920,1080,car,969,447,1096,541
004919.jpg,1920,1080,car,599,486,730,585
004919.jpg,1920,1080,car,563,398,663,475
004919.jpg,1920,1080,car,529,323,604,394
004919.jpg,1920,1080,car,684,288,746,328
004919.jpg,1920,1080,car,437,226,486,268
004919.jpg,1920,1080,car,506,159,543,195
004919.jpg,1920,1080,car,586,200,619,228
004919.jpg,1920,1080,car,388,182,418,207
004919.jpg,1920,1080,car,367,191,399,218
004919.jpg,1920,1080,truck,773,205,898,350
004919.jpg,1920,1080,truck,395,262,536,446
004919.jpg,1920,1080,truck,353,209,447,331
004919.jpg,1920,1080,truck,244,250,370,457
004920.jpg,1920,1080,car,733,626,885,756
004920.jpg,1920,1080,car,455,738,625,902
004920.jpg,1920,1080,car,944,993,1165,1080
004920.jpg,1920,1080,car,549,522,667,634
004920.jpg,1920,1080,car,595,467,704,564
004920.jpg,1920,1080,car,597,412,697,496
004920.jpg,1920,1080,car,670,272,731,313
004920.jpg,1920,1080,car,612,233,659,274
004920.jpg,1920,1080,car,530,176,557,203
004920.jpg,1920,1080,car,412,436,506,513
004920.jpg,1920,1080,car,410,377,501,450
004920.jpg,1920,1080,car,395,309,469,348
004920.jpg,1920,1080,car,373,268,426,309
004920.jpg,1920,1080,car,463,255,520,294
004920.jpg,1920,1080,car,424,231,476,270
004920.jpg,1920,1080,car,679,228,731,268
004920.jpg,1920,1080,car,404,201,443,229
004920.jpg,1920,1080,car,398,191,427,215
004920.jpg,1920,1080,truck,332,147,376,211
004920.jpg,1920,1080,truck,243,248,367,460
004921.jpg,1920,1080,car,717,626,875,756
004921.jpg,1920,1080,car,429,627,600,768
004921.jpg,1920,1080,car,604,449,714,537
004921.jpg,1920,1080,car,389,456,506,549
004921.jpg,1920,1080,car,399,361,485,432
004921.jpg,1920,1080,car,476,299,543,350
004921.jpg,1920,1080,car,353,274,416,329
004921.jpg,1920,1080,car,395,253,449,291
004921.jpg,1920,1080,car,600,210,638,238
004921.jpg,1920,1080,car,432,218,471,250
004921.jpg,1920,1080,car,401,192,444,229
004921.jpg,1920,1080,car,331,182,360,205
004922.jpg,1920,1080,car,1447,609,1615,746
004922.jpg,1920,1080,car,934,935,1177,1080
004922.jpg,1920,1080,car,1111,434,1229,526
004922.jpg,1920,1080,car,688,648,860,800
004922.jpg,1920,1080,car,611,574,741,685
004922.jpg,1920,1080,car,501,474,614,567
004922.jpg,1920,1080,truck,407,257,530,446
004922.jpg,1920,1080,truck,241,257,368,455
004922.jpg,1920,1080,car,517,324,585,387
004922.jpg,1920,1080,car,377,243,423,278
004922.jpg,1920,1080,car,440,234,490,268
004922.jpg,1920,1080,car,340,227,384,257
004922.jpg,1920,1080,car,340,191,375,218
004922.jpg,1920,1080,car,405,199,444,224
004922.jpg,1920,1080,car,378,169,407,195
004922.jpg,1920,1080,car,510,308,568,360
004922.jpg,1920,1080,car,413,211,456,247
004923.jpg,1920,1080,car,937,922,1199,1080
004923.jpg,1920,1080,car,514,948,760,1080
004923.jpg,1920,1080,car,707,568,870,735
004923.jpg,1920,1080,car,443,612,595,741
004923.jpg,1920,1080,car,1016,496,1149,588
004923.jpg,1920,1080,car,1083,426,1200,514
004923.jpg,1920,1080,car,911,339,1002,399
004923.jpg,1920,1080,car,774,342,857,396
004923.jpg,1920,1080,car,771,277,834,319
004923.jpg,1920,1080,car,424,480,536,571
004923.jpg,1920,1080,car,606,466,717,554
004923.jpg,1920,1080,car,571,384,654,454
004923.jpg,1920,1080,car,395,389,489,456
004923.jpg,1920,1080,car,513,317,587,372
004923.jpg,1920,1080,car,406,324,481,378
004923.jpg,1920,1080,car,477,282,546,333
004923.jpg,1920,1080,car,467,261,527,305
004923.jpg,1920,1080,car,371,261,422,303
004923.jpg,1920,1080,car,376,240,426,277
004923.jpg,1920,1080,car,435,232,490,271
004923.jpg,1920,1080,truck,242,253,369,457
004923.jpg,1920,1080,truck,345,153,402,247
004924.jpg,1920,1080,car,725,795,919,968
004924.jpg,1920,1080,car,1574,701,1789,838
004924.jpg,1920,1080,car,644,534,781,664
004924.jpg,1920,1080,car,656,249,712,301
004924.jpg,1920,1080,car,561,368,653,447
004924.jpg,1920,1080,car,533,334,600,411
004924.jpg,1920,1080,car,459,265,508,316
004924.jpg,1920,1080,car,376,280,434,323
004924.jpg,1920,1080,car,358,238,413,280
004924.jpg,1920,1080,car,418,229,461,260
004924.jpg,1920,1080,car,448,242,488,277
004924.jpg,1920,1080,car,417,196,446,224
004924.jpg,1920,1080,truck,339,151,384,219
004924.jpg,1920,1080,truck,249,259,369,456
004924.jpg,1920,1080,truck,394,284,555,514
004925.jpg,1920,1080,car,803,731,977,880
004925.jpg,1920,1080,car,761,322,837,376
004925.jpg,1920,1080,car,589,429,699,524
004925.jpg,1920,1080,car,623,543,753,651
004925.jpg,1920,1080,chemical_vehicle,380,303,524,520
004925.jpg,1920,1080,car,524,363,603,432
004925.jpg,1920,1080,car,515,306,587,372
004925.jpg,1920,1080,car,462,284,515,330
004925.jpg,1920,1080,car,380,283,434,328
004925.jpg,1920,1080,car,450,239,506,281
004925.jpg,1920,1080,car,377,258,436,300
004925.jpg,1920,1080,truck,250,253,362,453
004925.jpg,1920,1080,car,346,169,375,191
004926.jpg,1920,1080,chemical_vehicle,1330,420,1688,749
004926.jpg,1920,1080,chemical_vehicle,938,261,1122,438
004926.jpg,1920,1080,truck,673,182,758,274
004926.jpg,1920,1080,car,848,950,1108,1080
004926.jpg,1920,1080,car,434,958,674,1080
004926.jpg,1920,1080,car,433,453,551,556
004926.jpg,1920,1080,car,575,398,677,485
004926.jpg,1920,1080,bus,378,248,450,336
004926.jpg,1920,1080,car,430,249,477,288
004926.jpg,1920,1080,car,441,229,486,264
004926.jpg,1920,1080,car,406,203,445,231
004926.jpg,1920,1080,car,341,219,384,253
004926.jpg,1920,1080,truck,250,254,368,458
004926.jpg,1920,1080,car,329,183,359,203
004926.jpg,1920,1080,car,425,220,465,253
004927.jpg,1920,1080,chemical_vehicle,1007,358,1288,657
004927.jpg,1920,1080,car,1452,520,1712,741
004927.jpg,1920,1080,car,878,916,1138,1080
004927.jpg,1920,1080,car,766,685,943,858
004927.jpg,1920,1080,car,432,771,629,976
004927.jpg,1920,1080,car,586,526,719,642
004927.jpg,1920,1080,car,423,353,516,433
004927.jpg,1920,1080,car,514,341,592,400
004927.jpg,1920,1080,truck,647,159,723,257
004927.jpg,1920,1080,truck,535,158,582,200
004927.jpg,1920,1080,chemical_vehicle,485,146,525,200
004927.jpg,1920,1080,car,412,216,453,246
004927.jpg,1920,1080,bus,343,192,410,276
004927.jpg,1920,1080,truck,252,252,371,453
004927.jpg,1920,1080,chemical_vehicle,342,131,384,165
004927.jpg,1920,1080,car,364,174,386,192
004928.jpg,1920,1080,truck,1206,378,1567,676
004928.jpg,1920,1080,truck,851,245,963,374
004928.jpg,1920,1080,truck,667,206,784,338
004928.jpg,1920,1080,truck,559,157,630,230
004928.jpg,1920,1080,car,836,800,1048,986
004928.jpg,1920,1080,car,447,689,625,857
004928.jpg,1920,1080,car,663,534,810,667
